step,loss,alignment_loss,regularization_loss,alpha_min,alpha_mean,alpha_max,alpha_std,learning_rate,step_wall_s,alpha_layer_00,alpha_layer_01,alpha_layer_02,alpha_layer_03,alpha_layer_04,alpha_layer_05,alpha_layer_06,alpha_layer_07,alpha_layer_08,alpha_layer_09,alpha_layer_10,alpha_layer_11,alpha_layer_12,alpha_layer_13,alpha_layer_14,alpha_layer_15,alpha_layer_16,alpha_layer_17,alpha_layer_18,alpha_layer_19,alpha_layer_20,alpha_layer_21,alpha_layer_22,alpha_layer_23,alpha_layer_24,alpha_layer_25,alpha_layer_26,alpha_layer_27,alpha_layer_28,alpha_layer_29
40,28.44801143805186,2.1285000244776406,26.31951141357422,0.6829710006713867,0.8744010428587595,1.0,0.11790180362202124,0.016,35.91398419498,0.9297121167182922,0.9758877158164978,0.9911782145500183,0.9885812401771545,0.9808715581893921,0.9738137125968933,0.9951168894767761,0.979752779006958,0.9522209167480469,0.9842796325683594,0.9726394414901733,0.9969519376754761,0.8676634430885315,0.9460810422897339,0.8864094614982605,1.0,0.7941945195198059,0.7855436205863953,1.0,0.8013908267021179,0.6829710006713867,0.9216089248657227,0.8548829555511475,0.7443898320198059,0.7258263826370239,0.7057707905769348,0.696686863899231,0.6894304752349854,0.7160851359367371,0.692089855670929
41,29.369206587473553,3.137175718943278,26.232030868530273,0.6678029894828796,0.8728628814220428,1.0,0.12279790633042216,0.0164,35.87088196899276,0.9297041296958923,0.9769518375396729,0.9860053658485413,0.9939478635787964,0.9873356223106384,0.9747012853622437,0.9946386814117432,0.9772998094558716,0.9568224549293518,0.9830289483070374,0.975447416305542,0.9980132579803467,0.8703758120536804,0.9503992795944214,0.8925074934959412,1.0,0.7967564463615417,0.783912718296051,1.0,0.8038914799690247,0.6678029894828796,0.9301815629005432,0.8602445721626282,0.7373248934745789,0.7165322303771973,0.6955887675285339,0.6846831440925598,0.6760095953941345,0.7070515751838684,0.6787272095680237
42,28.216766953468323,2.030880570411682,26.18588638305664,0.6524057984352112,0.8711173295974731,1.0,0.12779420136408562,0.0168,35.7999462709995,0.9281788468360901,0.9790502190589905,0.9807668328285217,0.9988738894462585,0.993756115436554,0.9751508235931396,0.9935406446456909,0.973476231098175,0.9621657133102417,0.9822229743003845,0.9782216548919678,0.999675452709198,0.8732279539108276,0.9535433650016785,0.8979478478431702,1.0,0.7997040748596191,0.7824996709823608,1.0,0.8060535788536072,0.6524057984352112,0.9374257922172546,0.8645955324172974,0.7302477955818176,0.7065075635910034,0.6850125193595886,0.6724518537521362,0.6624666452407837,0.6987963914871216,0.6655541062355042
43,28.365649898846943,2.2321316798528037,26.13351821899414,0.6365312933921814,0.8689733187357584,1.0,0.13235662908561965,0.0172,35.81821157899685,0.9262810945510864,0.9827228784561157,0.9773863554000854,1.0,0.9983353018760681,0.9760285019874573,0.9920019507408142,0.9680343866348267,0.965984582901001,0.9800864458084106,0.9791330695152283,1.0,0.874977707862854,0.9553144574165344,0.9017555713653564,1.0,0.801837682723999,0.7806314826011658,1.0,0.8086695075035095,0.6365312933921814,0.9428046941757202,0.869576096534729,0.7239270806312561,0.6972683668136597,0.6745818257331848,0.6603739261627197,0.6490880846977234,0.6933441162109375,0.6525231003761292
44,27.97952874501546,1.9103282292683919,26.06920051574707,0.6200910210609436,0.8663018345832825,1.0,0.1368492759603856,0.0176,35.78134176007006,0.9269412755966187,0.9874545931816101,0.9755770564079285,1.0,1.0,0.9801816344261169,0.9907106161117554,0.9623597264289856,0.9681875109672546,0.9762149453163147,0.9772212505340576,0.9973625540733337,0.8754785060882568,0.9552435874938965,0.9038532376289368,1.0,0.8022981882095337,0.7772981524467468,1.0,0.8097809553146362,0.6200910210609436,0.9469190835952759,0.8742761015892029,0.7179281115531921,0.6879806518554688,0.6647066473960876,0.6479496955871582,0.6354129910469055,0.688056468963623,0.6395704746246338
45,28.562161207199097,2.573105573654175,25.989055633544922,0.6032440662384033,0.8641883293787639,1.0,0.1416005852782753,0.018000000000000002,35.79413218807895,0.930177628993988,0.9956287741661072,0.9805479645729065,1.0,1.0,0.9872288703918457,0.9891515970230103,0.9568468332290649,0.9721665978431702,0.9722417593002319,0.9759224057197571,0.9946346879005432,0.8751846551895142,0.9540967345237732,0.905781626701355,1.0,0.8024137020111084,0.7738315463066101,1.0,0.8103991746902466,0.6032440662384033,0.9501825571060181,0.8787617087364197,0.712836742401123,0.6800009608268738,0.6552765965461731,0.6360479593276978,0.6220763921737671,0.684039831161499,0.6269285082817078
46,28.70152775446574,2.77587620417277,25.92565155029297,0.5861011147499084,0.862666767835617,1.0,0.14645568008974943,0.0184,35.84243017400149,0.9361096024513245,1.0,0.9883180260658264,0.9989662170410156,1.0,0.9923802018165588,0.9884089231491089,0.9544379115104675,0.9756606221199036,0.9717119336128235,0.9766457676887512,0.9922409653663635,0.8773189783096313,0.9546440243721008,0.909350574016571,1.0,0.8025423288345337,0.7698019742965698,1.0,0.811128556728363,0.5861011147499084,0.9532544612884521,0.8834027647972107,0.7080137729644775,0.67299884557724,0.6464506983757019,0.624334990978241,0.6090809106826782,0.6822084188461304,0.6144904494285583
47,27.894923011461895,2.0149200359980264,25.880002975463867,0.5686116814613342,0.8601936280727387,1.0,0.1509289625948371,0.0188,35.748733597924,0.941590428352356,1.0,0.9955164194107056,0.9967424273490906,1.0,0.9971030950546265,0.9874839186668396,0.952158510684967,0.9765210151672363,0.9704444408416748,0.9760758280754089,0.9879217743873596,0.8772733807563782,0.9528936147689819,0.9108326435089111,1.0,0.8006937503814697,0.7641142010688782,1.0,0.8105782270431519,0.5686116814613342,0.9540554285049438,0.8867224454879761,0.703007161617279,0.665202260017395,0.6381843686103821,0.612405002117157,0.5964341759681702,0.6805785894393921,0.602664053440094
48,28.357336441675823,2.551527420679728,25.805809020996094,0.5509036183357239,0.8577174623807271,1.0,0.15489389340735324,0.0192,35.76418091193773,0.9457343816757202,1.0,1.0,0.9939536452293396,1.0,1.0,0.9862786531448364,0.950768232345581,0.9764825701713562,0.9701871275901794,0.9752524495124817,0.9822695255279541,0.8779966235160828,0.9505744576454163,0.9108258485794067,1.0,0.7992246150970459,0.7590078115463257,1.0,0.8104324340820312,0.5509036183357239,0.9537308812141418,0.8910942673683167,0.7006381154060364,0.6597902774810791,0.6308461427688599,0.6011282205581665,0.5841227769851685,0.679336667060852,0.5909445285797119
49,28.005789756774902,2.274266242980957,25.731523513793945,0.5333746075630188,0.854565046230952,1.0,0.15841808614388553,0.0196,35.85650950996205,0.948632001876831,1.0,1.0,0.9907882809638977,1.0,1.0,0.9870772957801819,0.9504145383834839,0.9758018255233765,0.9691316485404968,0.9725787043571472,0.9751807451248169,0.8775492906570435,0.9468874335289001,0.9092937707901001,1.0,0.7964766025543213,0.7529811859130859,1.0,0.8088794946670532,0.5333746075630188,0.9510722160339355,0.8935390114784241,0.6974984407424927,0.6534980535507202,0.624749481678009,0.590545117855072,0.572231113910675,0.6791953444480896,0.5795751810073853
50,27.76346778869629,2.126516342163086,25.636951446533203,0.5153201818466187,0.8510519385337829,1.0,0.1622003421299797,0.02,35.85383204894606,0.949429988861084,0.9994849562644958,1.0,0.9871973991394043,1.0,0.9994285106658936,0.9889507293701172,0.9496442675590515,0.9781157374382019,0.9683285355567932,0.970081090927124,0.968654990196228,0.8775172233581543,0.9429863691329956,0.9061845541000366,1.0,0.7923733592033386,0.7452743649482727,1.0,0.8049917221069336,0.5153201818466187,0.9476509094238281,0.8945287466049194,0.6940743327140808,0.6464440226554871,0.6183438897132874,0.5795302391052246,0.5600115656852722,0.6787536144256592,0.5682568550109863
51,27.95742205778758,2.4258649746576944,25.531557083129883,0.4973180592060089,0.8471803873777389,1.0,0.1654422594810498,0.02,35.82958868192509,0.9504792094230652,0.997572124004364,1.0,0.9831375479698181,1.0,0.9975322484970093,0.989374577999115,0.9476445913314819,0.9789016246795654,0.96669602394104,0.9667505025863647,0.9608662724494934,0.8758407831192017,0.9380375742912292,0.9019458889961243,1.0,0.7879732251167297,0.7365858554840088,1.0,0.8001230955123901,0.4973180592060089,0.9427568316459656,0.8960242867469788,0.6912909150123596,0.6399465203285217,0.614368200302124,0.568897008895874,0.5483418107032776,0.6794952750205994,0.557511568069458
52,27.79718001683553,2.3817671140034995,25.41541290283203,0.47938039898872375,0.8430798719326655,1.0,0.16858157137327343,0.02,35.87787692807615,0.9523984789848328,0.9941310286521912,1.0,0.978942334651947,0.9984233975410461,0.9955165386199951,0.9906209707260132,0.9464315176010132,0.9778634309768677,0.964913547039032,0.9624851942062378,0.9532638788223267,0.8740911483764648,0.9322956800460815,0.8971696496009827,1.0,0.7828821539878845,0.7273237109184265,1.0,0.794294536113739,0.47938039898872375,0.9374251365661621,0.8974564671516418,0.6887570023536682,0.6332964897155762,0.6102762818336487,0.5583658218383789,0.5366697907447815,0.680302083492279,0.5474194884300232
53,27.37982972462972,2.087433179219564,25.292396545410156,0.461385041475296,0.8383046537637711,1.0,0.17146124858282225,0.02,35.7843921269523,0.9530231952667236,0.9888030886650085,1.0,0.973910927772522,0.9948395490646362,0.9914012551307678,0.9919387698173523,0.9447473883628845,0.9763244390487671,0.9626399874687195,0.9565797448158264,0.9459185600280762,0.8710296154022217,0.9257090091705322,0.8921303153038025,1.0,0.7764659523963928,0.716828465461731,1.0,0.7866098284721375,0.461385041475296,0.9308814406394958,0.8973464369773865,0.6858038306236267,0.6260513663291931,0.6062167286872864,0.5479063987731934,0.5253157615661621,0.6816990971565247,0.5376334190368652
54,28.418102502822876,3.268963098526001,25.149139404296875,0.44474807381629944,0.8343747705221176,1.0,0.17418117353499127,0.02,35.83642573398538,0.9521151781082153,0.9834413528442383,0.9997782111167908,0.9726283550262451,0.9898726940155029,0.9863343834877014,0.9944272041320801,0.944014847278595,0.9749793410301208,0.9633265733718872,0.9502432942390442,0.9408054351806641,0.8712712526321411,0.9195982217788696,0.8878356218338013,1.0,0.771300196647644,0.7081290483474731,1.0,0.7787901759147644,0.44474807381629944,0.9282523393630981,0.8964461088180542,0.6836580038070679,0.6200847625732422,0.6025868654251099,0.5386596918106079,0.5153974890708923,0.6840432286262512,0.5284751653671265
55,28.002774119377136,2.9715317487716675,25.03124237060547,0.4284679889678955,0.8312283396720886,1.0,0.17729856695966917,0.02,35.78097581898328,0.9563383460044861,0.9753409624099731,0.9990863800048828,0.9761111736297607,0.9878175258636475,0.9818653464317322,0.9979717135429382,0.9490012526512146,0.9756782054901123,0.9667447209358215,0.9449080228805542,0.9377133846282959,0.8711234331130981,0.9130547642707825,0.8829802870750427,1.0,0.7649767398834229,0.6992721557617188,1.0,0.770959198474884,0.4284679889678955,0.9238266348838806,0.894257128238678,0.6829355359077454,0.6135597825050354,0.5999478101730347,0.5300513505935669,0.506470799446106,0.6865977644920349,0.5197917819023132
56,27.261401971181233,2.324552377065023,24.93684959411621,0.41230490803718567,0.8276326050360997,1.0,0.18052327204518168,0.02,35.77816426497884,0.9580722451210022,0.9678202867507935,0.9979918599128723,0.9783161878585815,0.984875500202179,0.9782461524009705,1.0,0.9530711770057678,0.9762909412384033,0.9706289768218994,0.9407700896263123,0.9346392154693604,0.8701317310333252,0.9056794047355652,0.8781249523162842,1.0,0.7581875324249268,0.6898484826087952,1.0,0.7623319029808044,0.41230490803718567,0.9184240698814392,0.8916717171669006,0.6820151209831238,0.6064426898956299,0.596329391002655,0.5205620527267456,0.49669545888900757,0.6878745555877686,0.5116315484046936
57,27.898250182469685,3.069270690282186,24.8289794921875,0.39616137742996216,0.8243325392405192,1.0,0.18380707069756394,0.02,37.12080431904178,0.9591024518013,0.9611494541168213,0.9958140254020691,0.9802823066711426,0.9816508889198303,0.9767811894416809,1.0,0.9561952948570251,0.9762946367263794,0.9744183421134949,0.935977578163147,0.9333018660545349,0.8710498213768005,0.9015570878982544,0.8743064403533936,1.0,0.7521222829818726,0.6811743974685669,1.0,0.7530606985092163,0.39616137742996216,0.9153711795806885,0.8897290229797363,0.6815935969352722,0.6005692481994629,0.591674268245697,0.5106292366981506,0.48656684160232544,0.6889733672142029,0.5044692754745483
58,27.92597270011902,3.195996046066284,24.729976654052734,0.3798096776008606,0.8213383475939433,1.0,0.18698638179064858,0.02,37.18567276804242,0.9572325348854065,0.9533634781837463,0.992574155330658,0.9818224906921387,0.9779337644577026,0.9756011366844177,1.0,0.9554058313369751,0.9747739434242249,0.980648398399353,0.9332822561264038,0.9361618757247925,0.872874915599823,0.8978747725486755,0.8721438050270081,1.0,0.748210608959198,0.6736055612564087,1.0,0.7437102794647217,0.3798096776008606,0.9144997596740723,0.8886540532112122,0.6808916926383972,0.5946880578994751,0.5874634981155396,0.5008268356323242,0.47648152709007263,0.6915556192398071,0.4980598986148834
59,28.109295924504597,3.4691458543141684,24.64015007019043,0.36351141333580017,0.8190452684958776,1.0,0.18996533746281957,0.02,38.002521230024286,0.9544791579246521,0.9487782120704651,0.9909038543701172,0.9814318418502808,0.9767139554023743,0.9780535101890564,0.9998963475227356,0.953415036201477,0.9710450768470764,0.9858802556991577,0.9307981729507446,0.9365525245666504,0.8741229176521301,0.8990193605422974,0.87046217918396,1.0,0.7455492615699768,0.6646767854690552,1.0,0.7352105975151062,0.36351141333580017,0.9150522947311401,0.8895284533500671,0.6822059750556946,0.5896438956260681,0.5849001407623291,0.4919487535953522,0.46706703305244446,0.6968690156936646,0.49364203214645386
60,27.314189434051514,2.7428317070007324,24.57135772705078,0.3479647636413574,0.8166078597307205,1.0,0.19315118328477912,0.02,37.45100225205533,0.9506244659423828,0.9470335841178894,0.9899818301200867,0.9813819527626038,0.9768785834312439,0.9813312888145447,0.9993534684181213,0.9509875178337097,0.965214192867279,0.9889954924583435,0.9277642965316772,0.9372129440307617,0.8739513158798218,0.9020404815673828,0.8695960640907288,1.0,0.7429275512695312,0.6545166969299316,1.0,0.7253893613815308,0.3479647636413574,0.9171316623687744,0.8889837265014648,0.683254063129425,0.5839394330978394,0.580769956111908,0.4820750057697296,0.4573088586330414,0.701562225818634,0.4900650084018707
61,28.958022673924763,4.459788878758748,24.498233795166016,0.33624979853630066,0.815387757619222,1.0,0.1962394744698837,0.02,39.07075519300997,0.9468658566474915,0.949857234954834,0.9888686537742615,0.9823443293571472,0.9774739146232605,0.9860180616378784,0.998691976070404,0.9517019391059875,0.9576151371002197,0.9889011979103088,0.92701256275177,0.940300464630127,0.8756555318832397,0.9092366099357605,0.872585654258728,1.0,0.7444878220558167,0.6493086814880371,1.0,0.7163113355636597,0.33624979853630066,0.9235577583312988,0.8869296908378601,0.6840760707855225,0.5794962048530579,0.5758770108222961,0.47249001264572144,0.4471815526485443,0.7055067420005798,0.48703092336654663
62,29.11742067337036,4.655788898468018,24.461631774902344,0.324650377035141,0.8162782529989878,1.0,0.1995838606274243,0.02,39.2644493249245,0.9428449869155884,0.9568873047828674,0.9863806962966919,0.9876201748847961,0.9813593626022339,0.992193877696991,1.0,0.9540006518363953,0.9522613286972046,0.9902220368385315,0.9308522343635559,0.9473826289176941,0.8816543221473694,0.9187270402908325,0.8780828714370728,1.0,0.7485512495040894,0.6497887969017029,1.0,0.7116847038269043,0.324650377035141,0.9331305027008057,0.8875396847724915,0.68541020154953,0.5780503153800964,0.5715431571006775,0.4646157920360565,0.4392271637916565,0.7092286348342896,0.48445749282836914
63,28.41218356291453,3.923835555712382,24.48834800720215,0.3125156760215759,0.8182483235994975,1.0,0.20303746728657207,0.02,35.78045537893195,0.9421157836914062,0.9670383334159851,0.9850143194198608,0.9966672658920288,0.985304057598114,0.9988611340522766,1.0,0.9577361345291138,0.9470804333686829,0.9883420467376709,0.9345691800117493,0.9557422995567322,0.8878140449523926,0.9296852946281433,0.8859162926673889,1.0,0.7536853551864624,0.6520714163780212,1.0,0.7113633155822754,0.3125156760215759,0.9430441856384277,0.8933430910110474,0.6881445646286011,0.5790597200393677,0.5670430660247803,0.45803332328796387,0.43152910470962524,0.7137102484703064,0.4820200204849243
64,28.270373264948528,3.7229222456614175,24.54745101928711,0.30053645372390747,0.8201569239298503,1.0,0.20598278841127682,0.02,37.70848645304795,0.9409716129302979,0.977774441242218,0.9842122793197632,1.0,0.9866840839385986,1.0,1.0,0.9642346501350403,0.9438401460647583,0.9875224232673645,0.9380837082862854,0.9633004665374756,0.8953023552894592,0.9394579529762268,0.893172025680542,1.0,0.7588028311729431,0.654978334903717,1.0,0.7133074998855591,0.30053645372390747,0.952940821647644,0.8995798230171204,0.69036465883255,0.5814246535301208,0.5638055205345154,0.45252251625061035,0.425544798374176,0.716485321521759,0.4798583388328552
65,29.632658799489338,5.027951081593831,24.604707717895508,0.2896668016910553,0.823236029346784,1.0,0.2082502646331132,0.02,36.934856022009626,0.9403278231620789,0.9880693554878235,0.9792582392692566,1.0,0.9853496551513672,1.0,0.9962336421012878,0.9701370596885681,0.9427478313446045,0.9903525710105896,0.9472089409828186,0.9743879437446594,0.906044602394104,0.9515905976295471,0.9037683010101318,1.0,0.7680904865264893,0.6628949046134949,1.0,0.7177609801292419,0.2896668016910553,0.9633176922798157,0.9078385829925537,0.6935373544692993,0.5866008996963501,0.5622132420539856,0.4502270519733429,0.4209458529949188,0.7200762629508972,0.4784342050552368
66,27.469768444697063,2.772685925165812,24.69708251953125,0.27791768312454224,0.8261795520782471,1.0,0.2109927529542975,0.02,36.33913576893974,0.9436525106430054,0.9967018961906433,0.9768654108047485,1.0,0.9868108630180359,1.0,0.9943339824676514,0.9762201905250549,0.9456848502159119,0.9960578680038452,0.9558166861534119,0.9840050339698792,0.9146742820739746,0.9625473618507385,0.9122909903526306,1.0,0.7754051685333252,0.669309139251709,1.0,0.7204533815383911,0.27791768312454224,0.9713747501373291,0.9139987826347351,0.6945503354072571,0.5904945135116577,0.5614982843399048,0.4482978582382202,0.4162484109401703,0.7226852774620056,0.4774910509586334
67,27.176023999849956,2.390636960665385,24.78538703918457,0.26593369245529175,0.8277524908383688,1.0,0.21365573563659876,0.02,37.678424473968334,0.9437113404273987,1.0,0.9770235419273376,0.9999793767929077,0.9874616861343384,1.0,0.9896266460418701,0.9822333455085754,0.9451088905334473,1.0,0.9655802249908447,0.9892576932907104,0.9215360879898071,0.9727024435997009,0.9201319813728333,1.0,0.7818800806999207,0.6747308373451233,1.0,0.7204045653343201,0.26593369245529175,0.9770903587341309,0.9168492555618286,0.6935597658157349,0.5923985838890076,0.5593931674957275,0.44478580355644226,0.4107290804386139,0.7237595319747925,0.47670674324035645
68,29.380964279174805,4.548389434814453,24.83257484436035,0.25406304001808167,0.8302481204271317,1.0,0.21567836907862195,0.02,39.71725190000143,0.947248101234436,1.0,0.9822096228599548,1.0,0.9904277920722961,1.0,0.986166775226593,0.9894036054611206,0.9478654265403748,1.0,0.9748861789703369,0.9923044443130493,0.9264294505119324,0.9809862375259399,0.9259300231933594,1.0,0.7911771535873413,0.6825808882713318,1.0,0.7251918315887451,0.25406304001808167,0.9816334843635559,0.922671377658844,0.6975179314613342,0.5975574254989624,0.5599473714828491,0.44345614314079285,0.4059848487377167,0.7252958416938782,0.47650861740112305
69,29.50879414876302,4.60135014851888,24.90744400024414,0.2420225739479065,0.8336398283640544,1.0,0.2167219480397523,0.02,37.69753157207742,0.9520477652549744,1.0,0.9874864816665649,1.0,0.9921872615814209,0.9986296892166138,0.982181191444397,0.9966554641723633,0.9518260955810547,1.0,0.9823647737503052,0.9956976175308228,0.9313739538192749,0.9885935187339783,0.9320454001426697,1.0,0.8012720346450806,0.6911541819572449,1.0,0.732133686542511,0.2420225739479065,0.9856096506118774,0.9318075776100159,0.7044941186904907,0.6065136790275574,0.5643236637115479,0.4469549357891083,0.40444204211235046,0.7296005487442017,0.4777769446372986
70,28.06026593844096,3.0510725180308023,25.009193420410156,0.22974807024002075,0.8364920129378637,1.0,0.21729333302225495,0.02,39.41589180205483,0.9554667472839355,1.0,0.9933326244354248,0.9980701208114624,0.9919481873512268,0.995965301990509,0.9788014888763428,0.9996903538703918,0.9575187563896179,1.0,0.9884355068206787,0.9977505803108215,0.9354612231254578,0.9943984150886536,0.9359219670295715,1.0,0.8102677464485168,0.6986714601516724,1.0,0.7382234930992126,0.22974807024002075,0.9877183437347412,0.9402559995651245,0.7129355669021606,0.6159432530403137,0.5693851113319397,0.45090997219085693,0.40438252687454224,0.7343651652336121,0.4791924059391022
71,27.95773196220398,2.862971067428589,25.09476089477539,0.21729505062103271,0.8380025962988535,1.0,0.21724441223327962,0.02,36.78286514605861,0.9564761519432068,1.0,1.0,0.9959751963615417,0.9866659641265869,0.990301251411438,0.9742442965507507,1.0,0.9614046216011047,1.0,0.9920848608016968,0.9979256391525269,0.9354829788208008,0.9971250295639038,0.9368946552276611,1.0,0.816311240196228,0.704190731048584,1.0,0.7432079911231995,0.21729505062103271,0.987302839756012,0.9466087818145752,0.7210386395454407,0.6248260140419006,0.5738853216171265,0.45427078008651733,0.4052513539791107,0.7388973236083984,0.4824111759662628
72,27.88474400838216,2.7446683247884116,25.14007568359375,0.2048548012971878,0.8387901330987613,1.0,0.2170646843366436,0.02,53.28753506799694,0.9565139412879944,1.0,1.0,0.9935076832771301,0.9841042160987854,0.985079824924469,0.9720525741577148,0.9983747601509094,0.9634304046630859,0.9997231960296631,0.9939000606536865,0.9967545866966248,0.934242308139801,0.9981058239936829,0.9373081922531128,1.0,0.8225073218345642,0.7097758054733276,1.0,0.7475500106811523,0.2048548012971878,0.98490971326828,0.9521071314811707,0.7278157472610474,0.63252854347229,0.5787580013275146,0.45709457993507385,0.4054983854293823,0.7415598630905151,0.485646516084671
73,28.31800373395284,3.154299815495809,25.16370391845703,0.19373981654644012,0.8393233542641004,1.0,0.2168594119372227,0.02,39.82350114104338,0.9578049182891846,1.0,1.0,0.9922100305557251,0.9817373752593994,0.9816775918006897,0.9721140265464783,0.996721625328064,0.9652389287948608,1.0,0.9944655895233154,0.9941712021827698,0.9332101941108704,0.9967749714851379,0.9367993474006653,1.0,0.8269652724266052,0.714546263217926,1.0,0.7510561943054199,0.19373981654644012,0.9811837077140808,0.9550471901893616,0.7322085499763489,0.639211118221283,0.584441065788269,0.4597579836845398,0.40525469183921814,0.7440874576568604,0.4892755150794983
74,28.974297841389973,3.7945988972981772,25.179698944091797,0.18391954898834229,0.8398551166057586,1.0,0.21580258686366766,0.02,39.918783726985566,0.9580408930778503,0.9995858669281006,1.0,0.9911085963249207,0.9790375828742981,0.9783210754394531,0.9735150933265686,0.9936854839324951,0.9664809703826904,0.9972177147865295,0.9931467175483704,0.9904524087905884,0.9325355291366577,0.9936363101005554,0.9347387552261353,1.0,0.8312156200408936,0.7193474173545837,1.0,0.7554534673690796,0.18391954898834229,0.977601170539856,0.9578330516815186,0.7359623312950134,0.6472024917602539,0.591701090335846,0.465151846408844,0.4083346724510193,0.7468706369400024,0.4935571551322937
75,27.749813556671143,2.554159641265869,25.195653915405273,0.17389731109142303,0.8400421763459841,1.0,0.21530122329888904,0.02,41.57684845395852,0.9581614136695862,0.9983054399490356,1.0,0.9930461049079895,0.979773998260498,0.9789407849311829,0.9797264337539673,0.9891132712364197,0.9676350951194763,0.9926862716674805,0.9903468489646912,0.9862250089645386,0.9301513433456421,0.9890045523643494,0.93186354637146,1.0,0.834355890750885,0.7227954268455505,1.0,0.7587903738021851,0.17389731109142303,0.9724247455596924,0.9596898555755615,0.7393226623535156,0.6546518802642822,0.5970212817192078,0.4683018624782562,0.40987423062324524,0.7476339936256409,0.4975256621837616
76,27.906586011250813,2.705320676167806,25.201265335083008,0.16346432268619537,0.8395048116644224,1.0,0.21464249134811267,0.02,37.80347669404,0.9580100774765015,0.9945096373558044,0.9992645978927612,0.9939556121826172,0.9798862934112549,0.9801487326622009,0.9875988364219666,0.9839878082275391,0.9655129313468933,0.9866291284561157,0.9866428375244141,0.9805124998092651,0.9254218339920044,0.9827938079833984,0.9268540143966675,1.0,0.8356561064720154,0.7248930335044861,1.0,0.7605923414230347,0.16346432268619537,0.9670179486274719,0.961978018283844,0.7432312965393066,0.6616697907447815,0.6033976078033447,0.47117260098457336,0.4110618233680725,0.7479447722434998,0.5013360381126404
77,28.714295943578083,3.5291534264882407,25.185142517089844,0.15670020878314972,0.8388168677687645,1.0,0.21342564292886193,0.02,44.496176137938164,0.9566511511802673,0.991154134273529,0.9992616772651672,0.9966683387756348,0.9812490344047546,0.982604444026947,0.9935804009437561,0.9792671799659729,0.9627965092658997,0.979645848274231,0.981610119342804,0.974357545375824,0.9196539521217346,0.9760920405387878,0.9213767051696777,1.0,0.8361992835998535,0.7267814874649048,1.0,0.7611290812492371,0.15670020878314972,0.9615786075592041,0.9605048298835754,0.7443082332611084,0.6665264964103699,0.6112379431724548,0.4754088819026947,0.41341325640678406,0.7485987544059753,0.5061498880386353
78,28.516939481099445,3.3524344762166343,25.164505004882812,0.1503830850124359,0.8384030997753144,1.0,0.21234321816519588,0.02,49.59731736499816,0.9573616981506348,0.985861599445343,0.9964431524276733,0.9988993406295776,0.9839707612991333,0.9851413369178772,0.9973459839820862,0.9745431542396545,0.962830126285553,0.9750263094902039,0.9777854681015015,0.9688897132873535,0.915176272392273,0.9703306555747986,0.9187895059585571,1.0,0.8399950861930847,0.7294836044311523,1.0,0.7610731720924377,0.1503830850124359,0.9561293125152588,0.9582515358924866,0.7437887191772461,0.6699884533882141,0.6186919808387756,0.4798645079135895,0.416157066822052,0.7486250996589661,0.51126629114151
79,28.04951047897339,2.89741849899292,25.15209197998047,0.1447681188583374,0.8372625013192495,1.0,0.21087985456747388,0.02,36.09659286402166,0.956038773059845,0.9806950688362122,0.9933807253837585,0.9998779296875,0.9853835701942444,0.9871003031730652,0.9990161061286926,0.969595193862915,0.960658848285675,0.969969630241394,0.9729243516921997,0.9624757766723633,0.9088733792304993,0.9633121490478516,0.9137561321258545,1.0,0.842001736164093,0.7302645444869995,1.0,0.7600589990615845,0.1447681188583374,0.951450765132904,0.9549034833908081,0.742983877658844,0.6730623245239258,0.625572144985199,0.4837810695171356,0.41999003291130066,0.7486365437507629,0.5173434615135193
80,28.12919084231059,3.011316696802775,25.117874145507812,0.1397830843925476,0.8360434810320536,1.0,0.20947123944579904,0.02,41.80882990302052,0.9538868069648743,0.9813336730003357,0.9921980500221252,1.0,0.9875909090042114,0.9881121516227722,1.0,0.9640612006187439,0.9569529891014099,0.964555561542511,0.9684801697731018,0.9567300081253052,0.9022623300552368,0.9550415277481079,0.9068400263786316,1.0,0.8444355726242065,0.7307233810424805,1.0,0.7590035200119019,0.1397830843925476,0.9477500915527344,0.9505828022956848,0.7419392466545105,0.6742333173751831,0.631237804889679,0.48761236667633057,0.4252544045448303,0.7471502423286438,0.523553192615509
81,30.035080432891846,4.9537739753723145,25.08130645751953,0.1393101066350937,0.8363456860184669,1.0,0.20739245622678026,0.02,39.56960789603181,0.9529738426208496,0.9814170598983765,0.9900084733963013,1.0,0.9884017109870911,0.9886082410812378,0.9986947774887085,0.9597789645195007,0.9579541087150574,0.96126788854599,0.9676631093025208,0.9548423886299133,0.900107741355896,0.9506254196166992,0.9039132595062256,1.0,0.8499946594238281,0.734909176826477,1.0,0.7602030634880066,0.1393101066350937,0.9439234137535095,0.9451603293418884,0.739738404750824,0.6778388023376465,0.6398767828941345,0.49470651149749756,0.432550847530365,0.7460717558860779,0.529829740524292
